chr	start	end	gene_name	exon_number	hit_type	hit_name	hit_region	percent_incorrect
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174591595-174595504	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174629792-174630350	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RABGAP1L	chr1:174845249-174846036	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL122019.1	chr1:177403011-177403507	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	XPR1	chr1:180700213-180701332	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	XPR1	chr1:180867781-180872279	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	FAM129A	chr1:184847266-184850559	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187345696-187348481	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	ERVMER61-1	chr1:187599610-187602682	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01720	chr1:190731627-190732966	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL390957.1	chr1:192504300-192505454	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL357793.1	chr1:193719173-193720922	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DENND1B	chr1:197532410-197533869	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DENND1B	chr1:197710445-197713126	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01221	chr1:199023528-199024973	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SRGAP2	chr1:206329814-206330930	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SPATA17	chr1:217692006-217693122	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RYR2	chr1:237077739-237079497	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CHRM3	chr1:239623947-239628306	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AL390860.1	chr1:247688146-247691650	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DIP2C	chr10:464740-465232	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL355303.1	chr10:5248277-5248960	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MALRD1	chr10:19090345-19091602	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MALRD1	chr10:19160093-19160971	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MALRD1	chr10:19286522-19287005	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZEB1	chr10:31445567-31446079	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	AL117339.5	chr10:38264535-38265448	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	FAM170B-AS1	chr10:49127011-49127513	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	HPSE2	chr10:98783848-98784838	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	HPSE2	chr10:99156887-99157472	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SORCS1	chr10:106846266-106847687	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	GPAM	chr10:112204560-112205780	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC027779.1	chr11:13866757-13867608	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PDE3B	chr11:14719377-14720275	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DCDC1	chr11:31317821-31319387	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RAG1	chr11:36553296-36555912	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AC087276.2	chr11:43347906-43348874	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC136759.1	chr11:49794319-49795554	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	OR9Q1	chr11:58048582-58049989	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MS4A13	chr11:60533255-60536211	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	TENM4	chr11:78678082-78681686	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	MIR4300HG	chr11:82158985-82160312	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DLG2	chr11:85326785-85328900	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	TMEM135	chr11:87049821-87051005	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90401021-90402460	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	DISC1FP1	chr11:90402528-90403956	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DEUP1	chr11:93423664-93424825	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	HEPHL1	chr11:94040422-94040930	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CNTN5	chr11:99603194-99606228	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RDX	chr11:109880452-109880970	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	FEZ1	chr11:125537241-125540452	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PRMT8	chr12:3499718-3504156	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC007529.2	chr12:16707370-16707900	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SLCO1A2	chr12:21285254-21285792	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CPNE8	chr12:38802779-38803296	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CPNE8	chr12:38803619-38805012	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	C12orf40	chr12:39791332-39791851	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SLC2A13	chr12:39981595-39982478	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	TMEM117	chr12:44110131-44113944	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	C12orf66	chr12:64199020-64199498	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RAB3IP	chr12:69775256-69778136	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	OTOGL	chr12:80246300-80246805	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC02391	chr12:92316626-92318431	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=transcribed_processed_pseudogene	AC007424.1	chr12:97727158-97727654	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SVOP	chr12:109000238-109000741	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RPH3A	chr12:112624543-112625939	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	AC007368.1	chr12:126299156-126301701	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	B3GLCT	chr13:31303244-31306464	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC02343	chr13:34481690-34482623	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DCLK1	chr13:36010071-36010842	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	AL512506.3	chr13:43971571-43972975	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RB1	chr13:48468960-48470561	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	AL158066.1	chr13:52271382-52273361	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DIAPH3	chr13:59984807-59986110	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PCDH9	chr13:66740736-66741749	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC00381	chr13:74430088-74431823	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL136441.1	chr13:76613800-76616085	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	GPC5	chr13:92686550-92690305	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DHRS4L2	chr14:24003278-24003919	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	NRL	chr14:24111543-24112201	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SCFD1	chr14:30686196-30690565	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	NUBPL	chr14:31795507-31798112	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=sense_overlapping	AL079307.1	chr14:51795473-51797998	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ARMH4	chr14:58036016-58036833	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	LRRC9	chr14:59948414-59949149	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SLC38A6	chr14:61056446-61057625	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	NRXN3	chr14:79310844-79313483	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CATSPERB	chr14:91642131-91642754	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC013652.1	chr15:39423999-39424491	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	BLOC1S6	chr15:45598051-45598657	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AC066613.2	chr15:51418245-51422012	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DMXL2	chr15:51584092-51585402	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ALDH1A2	chr15:58129016-58129507	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CSNK1G1	chr15:64330077-64330988	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MAP2K1	chr15:66450110-66451177	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	UACA	chr15:70730920-70733430	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	THSD4	chr15:71175861-71177845	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	THSD4	chr15:71177975-71179113	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC104041.1	chr15:81801700-81802235	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	HOMER2	chr15:82884571-82888007	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SH3GL3	chr15:83451771-83455931	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	AGBL1	chr15:86530907-86532011	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC020687.1	chr15:87510632-87513972	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC007221.2	chr16:9586655-9589615	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SMG1	chr16:18822638-18826983	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	FTO	chr16:54044961-54046977	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CDH8	chr16:61785301-61785792	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CDH8	chr16:61804768-61805268	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AC126773.1	chr16:68584931-68589004	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01572	chr16:72584319-72585573	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01572	chr16:72630811-72631361	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZFHX3	chr16:73826189-73827690	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CDH13	chr16:83637618-83641569	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ATP2C2	chr16:84455631-84457446	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CFAP52	chr17:9619713-9621367	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MYO1D	chr17:32679813-32680695	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PRKCA	chr17:66598146-66599746	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PTPRM	chr18:7969496-7970545	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PTPRM	chr18:8059092-8060029	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AC090371.2	chr18:32858187-32858701	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	AC090371.2	chr18:32858756-32860073	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC016205.1	chr18:39569192-39569804	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PHLPP1	chr18:62906428-62909993	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DOK6	chr18:69451815-69453125	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC021506.1	chr18:75847096-75851698	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29461869-29462531	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	AC011474.1	chr19:29462652-29463357	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=transcribed_unprocessed_pseudogene	AC016582.1	chr19:37840948-37842402	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	MIR3681HG	chr2:12346426-12346910	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	FAM49A	chr2:16594239-16598624	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01320	chr2:34573606-34576220	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PLEKHH2	chr2:43661428-43662981	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC007100.1	chr2:60086956-60088467	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZNF638	chr2:71412876-71414499	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RNF103-CHMP3	chr2:86656142-86659642	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	AC133644.3	chr2:87698402-87698996	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RPIA	chr2:88729578-88732396	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	UXS1	chr2:106134164-106135898	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SH3RF3	chr2:109310753-109311450	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	TTL	chr2:112504036-112506739	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CNTNAP5	chr2:124142778-124143325	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CNTNAP5	chr2:124595024-124595751	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	NCKAP5	chr2:133300463-133301650	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MGAT5	chr2:134210483-134212543	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	KYNU	chr2:143009316-143009830	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	MBD5	chr2:148190397-148193037	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ACVR1C	chr2:157566738-157571727	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PKP4	chr2:158525950-158526617	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC016766.1	chr2:164120802-164122487	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	XIRP2	chr2:166989189-166993028	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	LRP2	chr2:169248989-169252749	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC104088.1	chr2:172317332-172319384	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PDE11A	chr2:177973066-177977535	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	SCHLAP1	chr2:180835051-180838379	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PGAP1	chr2:196906843-196911347	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PARD3B	chr2:204768835-204769399	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PARD3B	chr2:204769527-204770128	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PARD3B	chr2:205207878-205208408	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SPAG16	chr2:213568782-213569825	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DIS3L2	chr2:232151216-232153745	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	DIS3L2	chr2:232178128-232179359	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL096799.1	chr20:7117639-7118166	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AL096799.1	chr20:7118280-7119566	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	AL121900.2	chr20:18603688-18604985	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AF127577.4	chr21:14930298-14930796	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	APP	chr21:25922367-25923251	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RUNX1	chr21:35495719-35496308	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	TTC28	chr22:28666876-28669050	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SUMF1	chr3:4026248-4027856	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	BHLHE40-AS1	chr3:4919938-4921425	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZNF385D	chr3:21985534-21986059	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZNF385D	chr3:22053072-22054788	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01980	chr3:27817286-27817855	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ZCWPW2	chr3:28494393-28494965	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01811	chr3:34414530-34415046	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC01811	chr3:34415321-34415945	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ULK4	chr3:41776533-41777733	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PRSS50	chr3:46774043-46774545	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PRSS50	chr3:46783620-46786106	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CACNA1D	chr3:53366262-53367539	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CACNA1D	chr3:53367857-53368352	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CACNA2D3	chr3:54395964-54399095	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	SYNPR	chr3:63589329-63590059	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	ROBO1	chr3:79129644-79131955	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC02027	chr3:81052032-81056316	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	EPHA3	chr3:89462415-89466700	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	OR5K1	chr3:98467205-98467893	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC00882	chr3:106978843-106979399	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	LINC00636	chr3:107886767-107887618	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	RETNLB	chr3:108750945-108753878	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=processed_transcript	LINC00488	chr3:109200229-109204276	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	CD96	chr3:111558268-111558804	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	LSAMP	chr3:116360359-116363931	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	IGSF11	chr3:118917326-118918219	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	COL6A6	chr3:130628982-130632405	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=antisense	NPHP3-AS1	chr3:132808459-132809879	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	EPHB1	chr3:135027311-135027842	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	STAG1	chr3:136480863-136483134	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	IL20RB	chr3:136964575-136966353	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	PLCH1	chr3:155507323-155508972	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=lincRNA	AC079943.2	chr3:158022979-158024427	93.98
chr7	117526396	117527914	CFTR	Intronic	gene_type=protein_coding	IQCJ-SCHIP1	chr3:159097403-159098750	93.98
